OrderID,CustomerID,CustomerName,Age,Gender,City,State,Category,ProductName,Quantity,UnitPrice,Discount,ShippingCost,PaymentMethod,OrderDate,DeliveryDays,Rating,CustomerSatisfaction,TotalPrice,DiscountAmount,FinalPrice
ORD00432,CUST0090,Lisa Anderson,18.0,Male,Chicago,NY,Beauty,Jeans,5,250.95,5,0.19,Cash,2024-05-27,11,5.0,Dissatisfied,1254.75,62.737500000000004,1192.2025
ORD00433,CUST0264,James Harris,47.0,Female,Phoenix,NY,Food,Smartphone,5,449.16,15,2.8,Debit Card,2024-12-20,13,4.0,Very Satisfied,2245.8,336.87,1911.7300000000002
ORD00434,CUST0093,Jessica White,38.0,Male,San Jose,CA,Toys,Basketball,5,405.29,10,6.44,PayPal,2024-08-23,14,3.0,Very Satisfied,2026.45,202.645,1830.2450000000001
ORD00435,CUST0090,Lisa Anderson,37.0,Male,Houston,TX,Sports,Cookbook,4,11.79,5,11.57,PayPal,2024-07-09,12,5.0,Very Satisfied,47.16,2.358,56.372
ORD00436,CUST0115,Robert Garcia,23.0,Female,San Jose,PA,Clothing,Headphones,5,166.83,0,1.5,Credit Card,2024-04-10,8,3.0,Satisfied,834.1500000000001,0.0,835.6500000000001
ORD00437,CUST0105,Jessica White,39.0,Male,Phoenix,OH,Home & Garden,Lipstick,4,216.67,15,18.87,Credit Card,2024-04-14,9,5.0,Dissatisfied,866.68,130.00199999999998,755.548
ORD00438,CUST0196,William Moore,35.0,Female,Phoenix,IL,Beauty,Smartphone,2,122.56,5,7.3,Cash,2024-09-06,14,4.0,Very Satisfied,245.12,12.256,240.16400000000002
ORD00439,CUST0114,Jane Doe,25.0,Male,Philadelphia,NY,Home & Garden,Laptop,1,,0,18.25,Credit Card,2024-04-03,2,5.0,Satisfied,107.79,0.0,126.04
ORD00440,CUST0075,Tom Martinez,56.0,Female,San Jose,IL,Beauty,Chocolate,2,28.51,0,15.61,Debit Card,2024-08-07,3,3.0,Neutral,57.02,0.0,72.63
ORD00441,CUST0217,Chris Wilson,49.0,Female,San Jose,IL,Sports,Novel,1,325.25,15,15.11,Cash,2024-10-24,12,5.0,Satisfied,325.25,48.7875,291.5725
ORD00442,CUST0277,Sarah Williams,50.0,Female,Philadelphia,AZ,Clothing,Doll,2,138.63,0,12.13,Cash,2024-12-04,12,3.0,Neutral,277.26,0.0,289.39
ORD00443,CUST0249,Sarah Williams,33.0,Other,San Diego,TX,Electronics,Headphones,1,35.65,25,12.54,Credit Card,2024-05-12,2,4.0,Very Satisfied,35.65,8.9125,39.277499999999996
ORD00444,CUST0164,Robert Garcia,29.0,Male,San Diego,TX,Electronics,Lamp,1,123.18,0,12.76,PayPal,2024-12-26,10,5.0,Neutral,123.18,0.0,135.94
ORD00445,CUST0192,Lisa Anderson,55.0,Other,Dallas,WA,Electronics,Laptop,3,402.94,10,12.57,Debit Card,2024-06-03,7,3.0,Very Satisfied,1208.82,120.882,1100.5079999999998
ORD00446,CUST0227,Sarah Williams,69.0,Male,San Diego,FL,Beauty,Laptop,1,427.23,0,11.07,Debit Card,2024-01-28,12,4.0,,427.23,0.0,438.3
ORD00447,CUST0177,William Moore,51.0,Male,Los Angeles,TX,Beauty,Coffee,1,246.7,5,19.73,Debit Card,2024-10-08,2,5.0,Satisfied,246.7,12.335,254.09499999999997
ORD00448,CUST0099,James Harris,31.0,Male,San Jose,IL,Home & Garden,Lipstick,3,213.87,15,14.65,Cash,2024-04-25,12,5.0,Neutral,641.61,96.2415,560.0185
ORD00449,CUST0036,Emily Davis,53.0,Female,New York,PA,Clothing,Cookbook,5,489.15,5,15.54,Debit Card,2024-10-31,14,2.0,Very Satisfied,2445.75,122.28750000000001,2339.0025
ORD00450,CUST0096,David Brown,50.0,Male,San Jose,IL,Food,Coffee,5,108.28,5,17.45,PayPal,2024-08-21,2,3.0,Very Satisfied,541.4,27.07,531.78
ORD00451,CUST0152,Mike Johnson,40.0,Female,Los Angeles,PA,Beauty,Lipstick,3,115.53,0,4.31,PayPal,2024-01-01,14,3.0,Very Satisfied,346.59000000000003,0.0,350.90000000000003
ORD00452,CUST0151,William Moore,67.0,Female,Los Angeles,WA,Clothing,Novel,4,153.01,0,1.68,Credit Card,2024-12-13,14,3.0,Satisfied,612.04,0.0,613.7199999999999
ORD00453,CUST0190,Jessica White,62.0,Female,Chicago,PA,Home & Garden,Lipstick,1,94.65,0,9.66,Debit Card,2024-08-27,2,,Very Satisfied,94.65,0.0,104.31
ORD00454,CUST0224,Amy Taylor,19.0,Female,San Jose,TX,Beauty,Shampoo,1,195.89,10,10.28,Cash,2024-02-27,12,5.0,Neutral,195.89,19.589,186.581
ORD00455,CUST0037,Robert Garcia,58.0,Male,San Antonio,AZ,Electronics,Headphones,3,456.31,0,16.58,Credit Card,2024-11-30,13,4.0,Very Satisfied,1368.93,0.0,1385.51
ORD00456,CUST0268,Jane Doe,38.0,Male,Los Angeles,PA,Electronics,Sofa,3,311.52,0,8.88,PayPal,2024-07-01,4,,Neutral,934.56,0.0,943.4399999999999
ORD00457,CUST0183,Tom Martinez,19.0,Male,New York,IL,Sports,Doll,4,211.85,5,11.42,Debit Card,2024-12-02,1,5.0,Very Satisfied,847.4,42.370000000000005,816.4499999999999
ORD00458,CUST0013,Amy Taylor,44.0,Male,Philadelphia,OH,Toys,Headphones,5,467.86,10,10.54,PayPal,2024-01-26,2,5.0,Very Satisfied,2339.3,233.93000000000004,2115.9100000000003
ORD00459,CUST0279,Tom Martinez,26.0,Male,Dallas,TX,Books,Shampoo,2,33.75,10,0.76,Credit Card,2024-03-17,3,4.0,Neutral,67.5,6.75,61.51
ORD00460,CUST0217,John Smith,18.0,Male,Chicago,OH,Food,Lipstick,5,113.04,0,12.3,PayPal,2024-08-04,7,4.0,Neutral,565.2,0.0,577.5
ORD00461,CUST0286,Amy Taylor,28.0,Male,Philadelphia,GA,Toys,T-Shirt,1,287.29,0,16.56,Debit Card,2024-11-23,10,5.0,Satisfied,287.29,0.0,303.85
ORD00462,CUST0273,Mike Johnson,20.0,Other,Chicago,GA,Beauty,Laptop,3,311.62,20,3.15,Debit Card,2024-11-20,1,2.0,Very Satisfied,934.86,186.972,751.038
ORD00463,CUST0062,Lisa Anderson,69.0,Female,New York,IL,Clothing,Jeans,4,29.38,0,11.89,Credit Card,2024-09-18,6,4.0,Satisfied,117.52,0.0,129.41
ORD00464,CUST0084,Emily Davis,40.0,Male,Phoenix,GA,Beauty,Laptop,5,207.49,15,11.87,Debit Card,2024-01-23,3,3.0,Satisfied,1037.45,155.6175,893.7025
ORD00465,CUST0217,David Brown,43.0,Female,San Jose,FL,Clothing,Shampoo,4,328.09,15,3.28,PayPal,2024-08-31,3,1.0,Very Satisfied,1312.36,196.85399999999998,1118.7859999999998
ORD00466,CUST0187,David Brown,21.0,Male,Houston,WA,Clothing,Laptop,5,352.05,10,2.47,PayPal,2024-06-06,4,4.0,Satisfied,1760.25,176.025,1586.695
ORD00467,CUST0019,Emily Davis,35.0,Male,San Antonio,TX,Toys,Basketball,1,322.69,0,19.6,Cash,2024-07-24,13,5.0,Satisfied,322.69,0.0,342.29
ORD00468,CUST0177,James Harris,23.0,Female,Philadelphia,OH,Books,Coffee,2,167.08,15,7.87,Cash,2024-11-05,4,4.0,Very Satisfied,334.16,50.124,291.906
ORD00469,CUST0100,Chris Wilson,52.0,Female,San Jose,IL,Sports,Doll,4,55.82,10,4.55,Cash,2024-03-27,7,4.0,Dissatisfied,223.28,22.328000000000003,205.502
ORD00470,CUST0233,John Smith,39.0,Male,San Antonio,FL,Toys,Doll,4,219.29,5,3.43,PayPal,2024-09-23,3,5.0,Neutral,877.16,43.858000000000004,836.7319999999999
ORD00471,CUST0076,Tom Martinez,60.0,Other,Phoenix,IL,Books,Chocolate,2,73.09,0,13.35,PayPal,2024-05-13,8,3.0,Very Satisfied,146.18,0.0,159.53
ORD00472,CUST0265,Mike Johnson,32.0,Female,Houston,FL,Electronics,Lamp,4,474.34,0,12.19,Credit Card,2024-09-23,8,4.0,Satisfied,1897.36,0.0,1909.55
ORD00473,CUST0284,Sarah Williams,39.0,Female,San Antonio,GA,Electronics,Lipstick,4,242.83,0,12.87,Cash,2024-11-28,11,5.0,Very Satisfied,971.32,0.0,984.19
ORD00474,CUST0206,Amy Taylor,54.0,Female,San Antonio,GA,Clothing,Sofa,5,165.46,5,1.76,PayPal,2024-09-24,13,3.0,Neutral,827.3000000000001,41.36500000000001,787.695
ORD00475,CUST0223,John Smith,69.0,Female,Philadelphia,PA,Home & Garden,Smartphone,5,385.49,5,17.87,Credit Card,2024-02-22,7,5.0,Satisfied,1927.45,96.3725,1848.9475
ORD00476,CUST0052,William Moore,59.0,Male,San Diego,CA,Beauty,Chocolate,2,253.99,0,7.79,PayPal,2024-04-08,2,5.0,Very Satisfied,507.98,0.0,515.77
ORD00477,CUST0144,Robert Garcia,29.0,Male,Houston,IL,Beauty,Doll,1,161.92,5,6.27,Credit Card,2024-09-03,5,2.0,Very Satisfied,161.92,8.096,160.094
ORD00478,CUST0069,Amy Taylor,64.0,Male,San Jose,PA,Clothing,Lipstick,4,407.86,0,9.25,Cash,2024-02-05,6,1.0,Very Satisfied,1631.44,0.0,1640.69
ORD00479,CUST0099,Mike Johnson,66.0,Male,Phoenix,TX,Home & Garden,Smartphone,1,434.9,10,7.8,Cash,2024-01-28,12,,Satisfied,434.9,43.49,399.21
ORD00480,CUST0025,Jane Doe,59.0,Female,Houston,PA,Food,Doll,2,339.77,20,17.27,Cash,2024-08-07,10,3.0,Neutral,679.54,135.908,560.9019999999999
ORD00481,CUST0053,Jane Doe,55.0,Male,New York,NY,Books,Lamp,2,33.01,0,18.59,PayPal,2024-04-11,4,5.0,Very Satisfied,66.02,0.0,84.61
ORD00482,CUST0151,Jessica White,35.0,Other,San Diego,GA,Food,Laptop,5,287.5,0,6.07,PayPal,2024-09-19,13,5.0,Very Satisfied,1437.5,0.0,1443.57
ORD00483,CUST0144,John Smith,62.0,Female,New York,NY,Food,Shampoo,4,384.01,0,17.28,Credit Card,2024-09-27,10,4.0,Very Satisfied,1536.04,0.0,1553.32
ORD00484,CUST0057,Lisa Anderson,52.0,Female,Phoenix,IL,Electronics,Smartphone,3,76.89,10,15.63,Debit Card,2024-08-11,5,3.0,Very Satisfied,230.67000000000002,23.067000000000004,223.233
ORD00485,CUST0039,Mike Johnson,47.0,Female,Philadelphia,OH,Food,Lipstick,2,122.05,10,18.62,Debit Card,2024-05-18,14,4.0,Satisfied,244.1,24.41,238.31
ORD00486,CUST0109,Mike Johnson,41.0,Female,Philadelphia,OH,Beauty,Novel,4,442.42,20,4.92,Cash,2024-10-06,9,4.0,Satisfied,1769.68,353.93600000000004,1420.6640000000002
ORD00487,CUST0181,Emily Davis,59.0,Male,Phoenix,TX,Toys,Sofa,1,19.86,0,11.54,Debit Card,2024-10-12,11,5.0,Neutral,19.86,0.0,31.4
ORD00488,CUST0042,William Moore,47.0,Female,Chicago,PA,Home & Garden,Coffee,5,378.84,25,5.49,Cash,2024-09-06,7,5.0,Very Dissatisfied,1894.1999999999998,473.54999999999995,1426.1399999999999
ORD00489,CUST0186,Lisa Anderson,31.0,Male,Phoenix,OH,Books,Chocolate,1,242.15,0,16.48,Credit Card,2024-11-17,2,5.0,Very Dissatisfied,242.15,0.0,258.63
ORD00490,CUST0223,William Moore,23.0,Female,San Diego,FL,Electronics,Smartphone,2,228.92,10,0.11,Debit Card,2024-11-12,11,4.0,Satisfied,457.84,45.784,412.166
ORD00491,CUST0122,James Harris,20.0,Male,Los Angeles,FL,Food,Lamp,2,13.48,0,11.3,Debit Card,2024-03-18,1,5.0,Neutral,26.96,0.0,38.260000000000005
ORD00492,CUST0133,Tom Martinez,5.0,Female,Philadelphia,TX,Toys,T-Shirt,1,411.51,15,6.78,Cash,2024-10-23,2,5.0,Very Dissatisfied,411.51,61.726499999999994,356.5635
ORD00493,CUST0163,Tom Martinez,24.0,Female,Dallas,WA,Home & Garden,Smartphone,2,186.31,5,6.45,Credit Card,2024-12-03,3,5.0,Very Satisfied,372.62,18.631,360.439
ORD00494,CUST0215,Sarah Williams,69.0,Male,San Diego,GA,Clothing,Lipstick,4,274.98,10,12.9,Debit Card,2024-11-02,11,4.0,Very Satisfied,1099.92,109.99200000000002,1002.8280000000001
ORD00495,CUST0221,Jessica White,31.0,Male,San Diego,PA,Clothing,Sofa,2,341.88,15,17.03,Debit Card,2024-12-16,2,5.0,Very Satisfied,683.76,102.564,598.226
ORD00496,CUST0235,David Brown,26.0,Other,San Diego,IL,Clothing,Doll,5,354.29,0,12.18,Debit Card,2024-01-13,11,5.0,Satisfied,1771.45,0.0,1783.63
ORD00497,CUST0146,Jane Doe,32.0,Female,San Antonio,AZ,Beauty,Coffee,4,478.43,0,17.06,Credit Card,2024-12-11,3,4.0,Neutral,1913.72,0.0,1930.78
ORD00498,CUST0239,Robert Garcia,38.0,Female,San Diego,AZ,Books,Cookbook,3,270.36,15,5.29,Credit Card,2024-03-22,10,,Satisfied,811.08,121.662,694.708
ORD00499,CUST0076,Tom Martinez,52.0,Female,Philadelphia,AZ,Clothing,Doll,2,205.86,0,10.39,Debit Card,2024-01-09,11,2.0,Satisfied,411.72,0.0,422.11
ORD00500,CUST0009,Lisa Anderson,,Male,Los Angeles,OH,Beauty,Cookbook,2,477.31,0,9.01,Cash,2024-07-31,11,3.0,Satisfied,954.62,0.0,963.63
ORD00501,CUST0074,Mike Johnson,44.0,Male,Los Angeles,WA,Sports,Chocolate,5,324.63,5,0.23,Cash,2024-02-17,12,5.0,Very Satisfied,1623.15,81.15750000000001,1542.2225
ORD00502,CUST0253,Robert Garcia,19.0,Male,San Diego,WA,Beauty,Novel,5,156.09,5,11.14,Debit Card,2024-02-18,14,2.0,Very Satisfied,780.45,39.02250000000001,752.5675
ORD00503,CUST0230,Jennifer Lee,52.0,Female,New York,PA,Electronics,Coffee,1,71.97,0,13.23,Credit Card,2024-11-04,12,5.0,Very Satisfied,71.97,0.0,85.2
ORD00504,CUST0007,William Moore,35.0,Male,Philadelphia,PA,Beauty,Headphones,1,422.85,0,11.84,Debit Card,2024-02-09,9,5.0,Very Satisfied,422.85,0.0,434.69
ORD00505,CUST0174,Tom Martinez,31.0,Female,Philadelphia,WA,Books,Headphones,1,187.47,0,14.73,Credit Card,2024-12-28,4,2.0,Neutral,187.47,0.0,202.2
ORD00506,CUST0141,Mike Johnson,37.0,Female,Houston,TX,Toys,Smartphone,5,333.63,5,11.43,Debit Card,2024-10-06,12,4.0,Neutral,1668.15,83.40750000000001,1596.1725000000001
ORD00507,CUST0168,Tom Martinez,35.0,Female,San Jose,PA,Food,Jeans,1,240.7,15,1.34,Credit Card,2024-08-13,9,5.0,Neutral,240.7,36.105,205.935
ORD00508,CUST0170,Jane Doe,27.0,Female,Chicago,TX,Beauty,Chocolate,1,107.48,25,2.33,PayPal,2024-04-17,11,5.0,Neutral,107.48,26.87,82.94
ORD00509,CUST0283,Jennifer Lee,42.0,Other,Chicago,NY,Clothing,Lipstick,3,304.83,10,11.93,Cash,2024-09-01,3,5.0,Neutral,914.49,91.44900000000001,834.9709999999999
ORD00510,CUST0122,Amy Taylor,,Male,New York,FL,Electronics,Chocolate,1,39.73,0,5.5,PayPal,2024-09-11,12,5.0,Neutral,39.73,0.0,45.23
ORD00511,CUST0194,Tom Martinez,42.0,Female,Chicago,GA,Home & Garden,T-Shirt,2,212.54,20,1.59,Cash,2024-02-02,1,4.0,Neutral,425.08,85.016,341.65399999999994
ORD00512,CUST0005,James Harris,50.0,Female,Houston,PA,Clothing,Lamp,5,277.84,5,8.59,Credit Card,2024-01-23,11,3.0,Neutral,1389.1999999999998,69.46,1328.3299999999997
ORD00513,CUST0029,Lisa Anderson,53.0,Female,Phoenix,WA,Electronics,T-Shirt,4,223.66,0,11.09,PayPal,2024-11-28,5,5.0,Satisfied,894.64,0.0,905.73
ORD00514,CUST0165,Tom Martinez,48.0,Female,Chicago,FL,Sports,Cookbook,3,376.85,20,6.57,Cash,2024-02-23,10,4.0,Satisfied,1130.5500000000002,226.11000000000004,911.0100000000002
ORD00515,CUST0136,David Brown,31.0,Male,Philadelphia,FL,Food,Lipstick,5,415.68,10,14.41,Debit Card,2024-11-04,10,3.0,Neutral,2078.4,207.84000000000003,1884.97
ORD00516,CUST0145,Robert Garcia,18.0,Male,Phoenix,CA,Home & Garden,Lipstick,5,387.91,10,12.88,Credit Card,2024-02-18,14,5.0,Very Satisfied,1939.5500000000002,193.95500000000004,1758.4750000000004
ORD00517,CUST0217,Robert Garcia,63.0,Female,Chicago,WA,Sports,Smartphone,2,29.02,10,6.66,Credit Card,2024-03-18,2,5.0,Satisfied,58.04,5.804,58.896
ORD00518,CUST0132,Jane Doe,33.0,Male,Philadelphia,GA,Toys,Doll,1,105.12,0,15.1,Debit Card,2024-12-01,4,5.0,Satisfied,105.12,0.0,120.22
ORD00519,CUST0292,Lisa Anderson,63.0,Female,Philadelphia,WA,Electronics,Chocolate,2,272.94,0,12.97,Debit Card,2024-12-23,2,4.0,Very Satisfied,545.88,0.0,558.85
ORD00520,CUST0070,Jennifer Lee,69.0,Female,San Diego,PA,Sports,Sofa,1,468.06,10,12.75,Cash,2024-05-01,2,5.0,Very Dissatisfied,468.06,46.806000000000004,434.004
ORD00521,CUST0252,James Harris,20.0,Male,Los Angeles,IL,Food,Coffee,1,419.13,0,11.07,Credit Card,2024-12-24,13,5.0,Very Satisfied,419.13,0.0,430.2
ORD00522,CUST0275,Emily Davis,52.0,Female,New York,NY,Food,Lamp,5,422.84,5,0.23,Cash,2024-03-30,3,5.0,Very Satisfied,2114.2,105.71,2008.7199999999998
ORD00523,CUST0182,Lisa Anderson,58.0,Male,Houston,TX,Toys,T-Shirt,1,158.57,10,13.93,Debit Card,2024-12-11,5,,Very Satisfied,158.57,15.857,156.643
ORD00524,CUST0167,Robert Garcia,23.0,Female,San Antonio,IL,Food,Shampoo,3,220.43,10,7.52,Credit Card,2024-07-11,4,4.0,Neutral,661.29,66.129,602.6809999999999
ORD00525,CUST0091,David Brown,42.0,Female,San Jose,NY,Electronics,Sofa,3,240.65,5,18.85,Debit Card,2024-08-31,2,5.0,Satisfied,721.95,36.097500000000004,704.7025000000001
ORD00526,CUST0202,Amy Taylor,30.0,male,Chicago,IL,Electronics,Lamp,3,,10,16.36,Cash,2024-05-28,11,,Satisfied,261.33,26.133,251.55699999999996
ORD00527,CUST0019,Jane Doe,51.0,Male,Chicago,TX,Food,T-Shirt,5,25.22,15,11.75,Cash,2024-05-25,14,3.0,Neutral,126.1,18.915,118.935
ORD00528,CUST0039,Emily Davis,25.0,Male,Phoenix,OH,Sports,Coffee,2,473.98,10,5.04,Cash,2024-11-11,14,1.0,Very Satisfied,947.96,94.796,858.204
ORD00529,CUST0126,David Brown,38.0,Female,Phoenix,,Electronics,Novel,4,127.95,0,4.07,Credit Card,2024-05-20,10,5.0,Very Satisfied,511.8,0.0,515.87
ORD00530,CUST0173,Jennifer Lee,51.0,Female,San Jose,IL,Clothing,Cookbook,1,127.57,0,6.81,Debit Card,2024-10-12,2,3.0,Very Satisfied,127.57,0.0,134.38
ORD00531,CUST0141,William Moore,21.0,Female,Chicago,PA,Food,Laptop,4,50.86,0,9.53,Debit Card,2024-12-04,14,2.0,Neutral,203.44,0.0,212.97
ORD00532,CUST0242,Jennifer Lee,42.0,Male,Dallas,GA,Electronics,Lamp,2,464.97,0,5.92,Cash,2024-04-20,6,3.0,Satisfied,929.94,0.0,935.86
ORD00533,CUST0220,David Brown,32.0,Male,Houston,AZ,Books,Cookbook,2,294.07,0,10.3,Cash,2024-04-17,7,4.0,Very Satisfied,588.14,0.0,598.4399999999999
ORD00534,CUST0126,William Moore,21.0,Male,Chicago,PA,Toys,Coffee,5,336.85,0,3.31,Cash,2024-10-07,12,4.0,Very Satisfied,1684.25,0.0,1687.56
ORD00535,CUST0058,John Smith,62.0,Female,Los Angeles,TX,Food,Lipstick,3,456.67,5,19.55,Cash,2024-02-19,10,4.0,Very Satisfied,1370.01,68.5005,1321.0594999999998
ORD00536,CUST0148,Jane Doe,29.0,Male,San Jose,GA,Electronics,Basketball,3,179.35,20,2.16,PayPal,2024-01-14,6,,Satisfied,538.05,107.61,432.59999999999997
ORD00537,CUST0001,Lisa Anderson,49.0,Male,Dallas,PA,Books,Jeans,2,314.54,0,18.64,PayPal,2024-05-13,7,5.0,Very Satisfied,629.08,0.0,647.72
ORD00538,CUST0190,William Moore,49.0,Female,Houston,FL,Electronics,Lipstick,5,29.01,10,18.27,PayPal,2024-03-16,1,5.0,Very Satisfied,145.05,14.505000000000003,148.81500000000003
ORD00539,CUST0191,Jessica White,45.0,Male,Chicago,WA,Electronics,Smartphone,5,101.52,10,10.51,Cash,2024-03-24,6,3.0,Satisfied,507.59999999999997,50.76,467.34999999999997
ORD00540,CUST0117,William Moore,30.0,Other,San Antonio,GA,Sports,Basketball,1,417.31,0,14.5,Cash,2024-12-08,11,5.0,Neutral,417.31,0.0,431.81
ORD00541,CUST0134,Mike Johnson,48.0,Female,,FL,Clothing,Sofa,3,385.72,20,8.72,Debit Card,2024-06-06,3,5.0,Neutral,1157.16,231.43200000000002,934.4480000000001
ORD00542,CUST0058,Amy Taylor,31.0,Female,,PA,Food,Lipstick,2,181.81,5,12.6,Credit Card,2024-10-12,1,5.0,Satisfied,363.62,18.181,358.03900000000004
ORD00543,CUST0044,Mike Johnson,37.0,Male,San Antonio,NY,Toys,Lipstick,4,194.64,0,6.81,Debit Card,2024-11-09,8,4.0,Neutral,778.56,0.0,785.3699999999999
ORD00544,CUST0173,Lisa Anderson,35.0,Male,Phoenix,CA,Food,Lamp,3,271.44,10,6.02,PayPal,2024-04-03,4,4.0,Satisfied,814.3199999999999,81.432,738.9079999999999
ORD00545,CUST0160,Lisa Anderson,46.0,Female,Phoenix,NY,Clothing,Smartphone,1,10.12,0,11.56,Debit Card,2024-10-23,10,5.0,Very Dissatisfied,10.12,0.0,21.68
ORD00546,CUST0173,Jane Doe,23.0,Female,Chicago,WA,Home & Garden,Smartphone,5,128.21,10,9.96,Cash,2024-04-03,8,5.0,Very Satisfied,641.0500000000001,64.105,586.9050000000001
ORD00547,CUST0149,Lisa Anderson,49.0,Female,Phoenix,GA,Sports,Basketball,2,112.03,0,11.59,PayPal,2024-02-26,10,5.0,Satisfied,224.06,0.0,235.65
ORD00548,CUST0080,Robert Garcia,46.0,Male,Los Angeles,GA,Sports,Coffee,3,132.74,15,5.73,PayPal,2024-06-12,14,5.0,Satisfied,398.22,59.733000000000004,344.21700000000004
ORD00549,CUST0213,William Moore,60.0,Female,Houston,WA,Clothing,Chocolate,4,404.89,5,7.34,Credit Card,2024-11-15,11,4.0,Very Satisfied,1619.56,80.97800000000001,1545.9219999999998
ORD00550,CUST0203,William Moore,19.0,Female,Philadelphia,FL,Beauty,Lipstick,1,147.04,10,1.68,Credit Card,2024-04-07,4,5.0,Neutral,147.04,14.704,134.016
ORD00551,CUST0252,John Smith,40.0,Female,New York,CA,Sports,Basketball,1,103.85,0,1.05,PayPal,2024-01-16,4,2.0,Very Satisfied,103.85,0.0,104.89999999999999
ORD00552,CUST0229,Emily Davis,36.0,Female,San Jose,PA,Food,Laptop,3,257.09,10,5.07,PayPal,2024-12-09,12,5.0,Satisfied,771.27,77.12700000000001,699.2130000000001
ORD00553,CUST0164,Lisa Anderson,48.0,Female,Houston,TX,Clothing,T-Shirt,4,434.17,10,1.48,Debit Card,2024-03-18,14,,Satisfied,1736.68,173.668,1564.4920000000002
ORD00554,CUST0227,Mike Johnson,68.0,Female,Philadelphia,NY,Sports,Lamp,1,128.26,5,2.08,PayPal,2024-12-11,10,5.0,Very Satisfied,128.26,6.413,123.92699999999999
ORD00555,CUST0147,Lisa Anderson,22.0,Male,Dallas,NY,Electronics,Chocolate,2,48.48,10,16.26,Cash,2024-03-12,4,4.0,Satisfied,96.96,9.696,103.524
ORD00556,CUST0020,Jennifer Lee,36.0,Female,Los Angeles,AZ,Clothing,Cookbook,1,184.64,5,0.78,Debit Card,2024-09-26,6,4.0,Satisfied,184.64,9.232,176.188
ORD00557,CUST0047,John Smith,51.0,Male,San Antonio,CA,Clothing,Coffee,4,376.35,15,13.18,Cash,2024-10-13,14,5.0,Neutral,1505.4,225.81,1292.7700000000002
ORD00558,CUST0233,Robert Garcia,27.0,Male,Philadelphia,TX,Food,Headphones,5,279.84,5,5.45,Cash,2024-03-06,9,5.0,Neutral,1399.1999999999998,69.96,1334.6899999999998
ORD00559,CUST0014,Robert Garcia,42.0,Male,Los Angeles,NY,Books,Lipstick,5,410.23,15,17.43,Cash,2024-03-08,5,5.0,Very Satisfied,2051.15,307.6725,1760.9075
ORD00560,CUST0143,Tom Martinez,19.0,Male,San Diego,TX,Sports,Doll,3,480.2,15,9.7,PayPal,2024-07-11,12,4.0,Satisfied,1440.6,216.08999999999997,1234.21
ORD00561,CUST0001,William Moore,28.0,Male,San Antonio,PA,Sports,Lamp,4,398.4,5,6.11,Credit Card,2024-02-24,13,3.0,Dissatisfied,1593.6,79.68,1520.0299999999997
ORD00562,CUST0054,Robert Garcia,67.0,Male,Phoenix,GA,Clothing,Lamp,1,305.86,0,10.35,Credit Card,2024-06-16,10,5.0,Very Satisfied,305.86,0.0,316.21000000000004
ORD00563,CUST0259,William Moore,48.0,Female,Phoenix,TX,Electronics,Lamp,1,251.74,5,7.64,Cash,2024-01-25,14,5.0,Satisfied,251.74,12.587000000000002,246.793
ORD00564,CUST0144,Tom Martinez,32.0,Female,San Antonio,NY,Electronics,Smartphone,5,29.63,15,11.29,PayPal,2024-05-10,8,,Neutral,148.15,22.2225,137.2175
ORD00565,CUST0012,David Brown,26.0,Male,Dallas,FL,Toys,Sofa,5,492.32,0,2.29,Debit Card,2024-11-20,8,4.0,Satisfied,2461.6,0.0,2463.89
ORD00566,CUST0224,Amy Taylor,40.0,Female,Dallas,CA,Electronics,Smartphone,2,197.91,5,19.94,Cash,2024-04-11,4,5.0,Very Satisfied,395.82,19.791,395.969
ORD00567,CUST0272,Sarah Williams,36.0,Female,Dallas,WA,Sports,Sofa,5,84.59,15,8.51,Debit Card,2024-10-08,11,4.0,Satisfied,422.95000000000005,63.4425,368.01750000000004
ORD00568,CUST0156,James Harris,26.0,Male,Philadelphia,IL,Beauty,Shampoo,2,336.69,0,6.96,Debit Card,2024-10-22,10,5.0,Satisfied,673.38,0.0,680.34
ORD00569,CUST0008,Robert Garcia,52.0,Male,San Jose,OH,Books,Basketball,1,149.3,10,14.2,PayPal,2024-10-20,9,5.0,,149.3,14.930000000000001,148.57
ORD00570,CUST0122,Emily Davis,38.0,Female,Philadelphia,OH,Clothing,Headphones,2,297.03,0,7.28,PayPal,2024-09-19,9,4.0,Very Satisfied,594.06,0.0,601.3399999999999
ORD00571,CUST0164,Jennifer Lee,26.0,Female,Chicago,IL,Home & Garden,Chocolate,2,297.52,0,16.67,Credit Card,2024-04-29,5,4.0,,595.04,0.0,611.7099999999999
ORD00572,CUST0090,Chris Wilson,45.0,Female,New York,TX,Books,Smartphone,3,228.41,10,9.09,Credit Card,2024-08-18,6,5.0,Satisfied,685.23,68.52300000000001,625.797
ORD00573,CUST0136,David Brown,63.0,Male,San Antonio,CA,Food,Lipstick,5,419.7,0,14.39,PayPal,2024-10-17,5,5.0,Very Satisfied,2098.5,0.0,2112.89
ORD00574,CUST0186,Robert Garcia,68.0,Male,Houston,TX,Food,Coffee,2,139.83,0,2.15,Cash,2024-06-09,3,3.0,Satisfied,279.66,0.0,281.81
ORD00575,CUST0178,William Moore,24.0,Male,New York,WA,Beauty,Chocolate,1,229.83,15,16.92,Credit Card,2024-06-09,11,4.0,Satisfied,229.83,34.4745,212.27550000000002
